#gene_id	length
TRINITY_DN19960_c12_g4	588
TRINITY_DN19960_c12_g7	332
TRINITY_DN18472_c1_g2	1608
TRINITY_DN18472_c1_g3	375
TRINITY_DN21575_c5_g1	3393
TRINITY_DN22666_c0_g1	261
TRINITY_DN33416_c0_g1	337
TRINITY_DN19742_c4_g1	506
TRINITY_DN11464_c0_g1	263
TRINITY_DN25326_c0_g1	250
TRINITY_DN1935_c0_g1	339
TRINITY_DN16479_c0_g1	2124
TRINITY_DN29505_c0_g1	2114
TRINITY_DN23905_c0_g1	415
TRINITY_DN12863_c0_g1	1470
TRINITY_DN21086_c0_g6	282
TRINITY_DN14790_c0_g1	848
TRINITY_DN17126_c0_g1	1962
TRINITY_DN9471_c0_g1	213
TRINITY_DN30270_c0_g1	405
TRINITY_DN16722_c0_g2	530
TRINITY_DN5708_c0_g1	834
TRINITY_DN13144_c1_g1	1347
TRINITY_DN971_c0_g1	287
TRINITY_DN18249_c0_g1	589
TRINITY_DN11913_c0_g1	628
TRINITY_DN11913_c0_g2	661
TRINITY_DN19472_c0_g1	1459
TRINITY_DN31628_c0_g1	248
TRINITY_DN32441_c0_g1	434
TRINITY_DN21024_c0_g1	4117
TRINITY_DN21024_c0_g2	563
TRINITY_DN17290_c0_g1	2209
TRINITY_DN30672_c0_g1	275
TRINITY_DN2277_c0_g2	515
TRINITY_DN15876_c0_g1	1610
TRINITY_DN15527_c0_g1	419
TRINITY_DN15527_c0_g2	1147
TRINITY_DN12261_c0_g1	570
TRINITY_DN7372_c0_g1	266
TRINITY_DN29290_c0_g1	325
TRINITY_DN26187_c0_g1	409
TRINITY_DN14919_c0_g1	1220
TRINITY_DN26123_c0_g1	379
TRINITY_DN21190_c0_g4	2560
TRINITY_DN21190_c0_g5	1222
TRINITY_DN17262_c1_g1	2002
TRINITY_DN21190_c0_g1	269
TRINITY_DN17147_c0_g1	806
TRINITY_DN8210_c0_g2	226
TRINITY_DN17839_c0_g1	1494
TRINITY_DN20723_c3_g1	206
TRINITY_DN10084_c0_g1	257
TRINITY_DN3127_c0_g1	386
TRINITY_DN18586_c4_g1	2143
TRINITY_DN10776_c0_g1	1246
TRINITY_DN5033_c0_g2	275
TRINITY_DN8486_c0_g1	3042
TRINITY_DN2801_c0_g1	1019
TRINITY_DN8946_c0_g1	762
TRINITY_DN17061_c0_g1	1811
TRINITY_DN20511_c0_g1	1561
TRINITY_DN13346_c0_g1	861
TRINITY_DN1241_c0_g1	208
TRINITY_DN21854_c0_g1	1512
TRINITY_DN14893_c0_g1	1384
TRINITY_DN20893_c0_g2	1007
TRINITY_DN136_c0_g1	2245
TRINITY_DN15181_c0_g1	454
TRINITY_DN15181_c0_g2	1119
TRINITY_DN19828_c0_g1	3176
TRINITY_DN20648_c0_g1	2418
TRINITY_DN6929_c0_g3	318
TRINITY_DN6929_c0_g1	228
TRINITY_DN21_c1_g1	210
TRINITY_DN11990_c0_g2	821
TRINITY_DN11990_c0_g1	241
TRINITY_DN13610_c2_g1	206
TRINITY_DN5491_c0_g1	700
TRINITY_DN17258_c0_g1	2982
TRINITY_DN7932_c0_g1	740
TRINITY_DN25715_c0_g1	747
TRINITY_DN14493_c0_g2	207
TRINITY_DN14493_c0_g3	233
TRINITY_DN14493_c0_g1	220
TRINITY_DN23160_c0_g1	202
TRINITY_DN14493_c0_g4	313
TRINITY_DN29565_c0_g1	310
TRINITY_DN15901_c0_g1	965
TRINITY_DN31071_c0_g1	202
TRINITY_DN6215_c1_g1	239
TRINITY_DN31287_c0_g1	204
TRINITY_DN16519_c1_g1	1497
TRINITY_DN21604_c1_g2	1977
TRINITY_DN21604_c1_g1	488
TRINITY_DN21436_c5_g2	266
TRINITY_DN33408_c0_g1	293
TRINITY_DN21436_c5_g4	1129
TRINITY_DN19760_c0_g1	2074
TRINITY_DN14782_c0_g1	1286
TRINITY_DN13360_c0_g1	1274
TRINITY_DN20295_c7_g1	377
TRINITY_DN3419_c0_g1	955
TRINITY_DN30886_c0_g1	372
TRINITY_DN3049_c1_g1	250
TRINITY_DN25180_c0_g1	212
TRINITY_DN20142_c0_g1	2179
TRINITY_DN18322_c3_g3	907
TRINITY_DN14216_c0_g1	2079
TRINITY_DN17575_c0_g1	1894
TRINITY_DN18027_c0_g1	1938
TRINITY_DN29593_c0_g1	248
TRINITY_DN3883_c0_g1	220
TRINITY_DN10668_c0_g1	275
TRINITY_DN2577_c0_g1	347
TRINITY_DN1043_c0_g1	465
TRINITY_DN16018_c0_g1	725
TRINITY_DN16554_c0_g1	1873
TRINITY_DN17134_c0_g1	275
TRINITY_DN21249_c4_g1	266
TRINITY_DN9248_c0_g1	673
TRINITY_DN11115_c0_g1	2478
TRINITY_DN16493_c0_g1	1445
TRINITY_DN17334_c0_g1	1580
TRINITY_DN26150_c0_g1	475
TRINITY_DN15961_c0_g1	1546
TRINITY_DN18964_c0_g1	3161
TRINITY_DN15051_c0_g1	1444
TRINITY_DN20640_c0_g1	3294
TRINITY_DN17149_c0_g2	221
TRINITY_DN17149_c0_g1	253
TRINITY_DN18156_c0_g1	1549
TRINITY_DN13861_c0_g3	206
TRINITY_DN17149_c0_g9	489
TRINITY_DN17149_c0_g8	499
TRINITY_DN6218_c0_g1	237
TRINITY_DN6218_c0_g2	252
TRINITY_DN12354_c0_g1	712
TRINITY_DN24356_c0_g1	541
TRINITY_DN23451_c0_g1	746
TRINITY_DN969_c0_g1	359
TRINITY_DN6916_c0_g1	1607
TRINITY_DN10383_c0_g2	347
TRINITY_DN10383_c0_g1	348
TRINITY_DN29120_c0_g1	327
TRINITY_DN20714_c0_g1	855
TRINITY_DN19927_c0_g1	936
TRINITY_DN19781_c0_g1	2842
TRINITY_DN3858_c0_g1	385
TRINITY_DN18828_c0_g1	2070
TRINITY_DN15849_c1_g1	1526
TRINITY_DN1651_c0_g1	284
TRINITY_DN8878_c0_g1	3763
TRINITY_DN21021_c0_g1	2351
TRINITY_DN21943_c0_g1	251
TRINITY_DN30196_c0_g1	601
TRINITY_DN21069_c7_g2	381
TRINITY_DN21336_c0_g3	1804
TRINITY_DN7227_c0_g1	263
TRINITY_DN9222_c0_g1	533
TRINITY_DN16651_c0_g1	1761
TRINITY_DN16651_c0_g2	2075
TRINITY_DN19077_c0_g13	273
TRINITY_DN17607_c0_g1	1576
TRINITY_DN2723_c0_g1	209
TRINITY_DN12341_c0_g2	208
TRINITY_DN1697_c0_g1	384
TRINITY_DN15046_c0_g1	2926
TRINITY_DN22774_c0_g1	243
TRINITY_DN897_c0_g1	276
TRINITY_DN22548_c0_g1	247
TRINITY_DN9138_c0_g1	1738
TRINITY_DN7642_c1_g1	1086
TRINITY_DN448_c0_g1	213
TRINITY_DN17909_c0_g1	1207
TRINITY_DN20054_c0_g1	2156
TRINITY_DN10106_c0_g1	221
TRINITY_DN26582_c0_g1	254
TRINITY_DN10106_c0_g2	268
TRINITY_DN29590_c0_g1	322
TRINITY_DN25325_c0_g1	227
TRINITY_DN7639_c0_g1	317
TRINITY_DN16753_c0_g2	419
TRINITY_DN16753_c0_g1	760
TRINITY_DN21617_c4_g1	230
TRINITY_DN13992_c0_g1	231
TRINITY_DN17454_c3_g1	241
TRINITY_DN2045_c0_g1	294
TRINITY_DN6723_c0_g1	636
TRINITY_DN14689_c0_g1	1058
TRINITY_DN27443_c0_g1	4029
TRINITY_DN8516_c0_g1	472
TRINITY_DN29798_c1_g1	424
TRINITY_DN6679_c0_g1	309
TRINITY_DN24452_c0_g2	318
TRINITY_DN14444_c0_g1	1603
TRINITY_DN14528_c0_g1	2807
TRINITY_DN8466_c0_g1	250
TRINITY_DN19958_c0_g1	3643
TRINITY_DN20934_c1_g2	2276
TRINITY_DN20934_c1_g1	4535
TRINITY_DN8488_c0_g1	1118
TRINITY_DN14655_c0_g2	980
TRINITY_DN24784_c0_g1	334
TRINITY_DN26080_c0_g1	228
TRINITY_DN17582_c0_g1	1475
TRINITY_DN19747_c2_g2	253
TRINITY_DN19747_c2_g1	339
TRINITY_DN7634_c0_g1	2230
TRINITY_DN2381_c0_g2	288
TRINITY_DN20221_c0_g1	310
TRINITY_DN25986_c0_g1	267
TRINITY_DN3579_c0_g1	220
TRINITY_DN19743_c0_g1	314
TRINITY_DN17168_c0_g1	2252
TRINITY_DN17106_c0_g1	2030
TRINITY_DN16014_c0_g1	1244
TRINITY_DN9963_c2_g1	231
TRINITY_DN18754_c0_g1	1358
TRINITY_DN16717_c0_g1	918
TRINITY_DN13211_c0_g1	1031
TRINITY_DN6403_c0_g1	632
TRINITY_DN16694_c0_g1	1814
TRINITY_DN17395_c1_g11	259
TRINITY_DN17395_c1_g10	223
TRINITY_DN17395_c1_g13	324
TRINITY_DN17395_c1_g12	258
TRINITY_DN17395_c1_g15	252
TRINITY_DN17395_c1_g14	214
TRINITY_DN15494_c0_g7	218
TRINITY_DN15494_c0_g5	247
TRINITY_DN15494_c0_g2	202
TRINITY_DN15494_c0_g3	202
TRINITY_DN15494_c0_g1	207
TRINITY_DN17093_c0_g1	743
TRINITY_DN30474_c0_g1	356
TRINITY_DN20712_c1_g1	4035
TRINITY_DN1696_c0_g1	304
TRINITY_DN11136_c0_g1	345
TRINITY_DN3131_c0_g1	316
TRINITY_DN21208_c0_g1	1931
TRINITY_DN21208_c0_g2	1854
TRINITY_DN7859_c0_g1	828
TRINITY_DN7859_c0_g2	1921
TRINITY_DN17623_c0_g1	2030
TRINITY_DN27052_c0_g1	219
TRINITY_DN25815_c0_g1	563
TRINITY_DN21597_c4_g1	212
TRINITY_DN20963_c1_g2	226
TRINITY_DN20963_c1_g3	233
TRINITY_DN30582_c0_g1	385
TRINITY_DN20963_c1_g1	257
TRINITY_DN13619_c0_g1	654
TRINITY_DN18081_c0_g1	1669
TRINITY_DN15182_c0_g1	1525
TRINITY_DN13132_c0_g1	3249
TRINITY_DN7398_c0_g1	797
TRINITY_DN23671_c0_g1	296
TRINITY_DN13001_c0_g1	229
TRINITY_DN13723_c0_g1	1683
TRINITY_DN3744_c0_g1	1012
TRINITY_DN19244_c0_g1	1844
TRINITY_DN3666_c0_g1	478
TRINITY_DN2224_c0_g2	1028
TRINITY_DN16631_c0_g1	1357
TRINITY_DN10354_c0_g2	221
TRINITY_DN10354_c0_g1	221
TRINITY_DN14855_c0_g1	1173
TRINITY_DN19072_c0_g1	2262
TRINITY_DN21851_c0_g1	355
TRINITY_DN17547_c0_g1	939
TRINITY_DN24667_c0_g1	215
TRINITY_DN12561_c0_g1	446
TRINITY_DN17238_c0_g1	1525
TRINITY_DN10643_c0_g1	496
TRINITY_DN12843_c0_g2	214
TRINITY_DN26908_c0_g1	287
TRINITY_DN17221_c0_g1	1216
TRINITY_DN15376_c1_g2	849
TRINITY_DN14027_c0_g1	787
TRINITY_DN33002_c0_g1	209
TRINITY_DN23722_c0_g1	399
TRINITY_DN15260_c0_g2	1070
TRINITY_DN21056_c0_g1	2827
TRINITY_DN9458_c0_g1	2722
TRINITY_DN30515_c0_g1	287
TRINITY_DN927_c0_g2	204
TRINITY_DN18987_c0_g1	1874
TRINITY_DN17305_c0_g1	608
TRINITY_DN27703_c0_g1	738
TRINITY_DN25184_c0_g1	238
TRINITY_DN16943_c0_g1	2889
TRINITY_DN17296_c0_g1	1561
TRINITY_DN19343_c0_g1	283
TRINITY_DN21572_c0_g1	6722
TRINITY_DN10658_c0_g1	595
TRINITY_DN12440_c0_g1	352
TRINITY_DN4270_c0_g1	408
TRINITY_DN9254_c0_g1	277
TRINITY_DN9254_c0_g2	213
TRINITY_DN11121_c0_g1	948
TRINITY_DN19664_c0_g1	3018
TRINITY_DN21435_c2_g1	887
TRINITY_DN23342_c0_g1	1346
TRINITY_DN16111_c1_g2	252
TRINITY_DN2735_c0_g1	218
TRINITY_DN14218_c0_g1	1353
TRINITY_DN11292_c0_g8	473
TRINITY_DN25674_c0_g1	292
TRINITY_DN11292_c0_g2	256
TRINITY_DN545_c0_g1	208
TRINITY_DN7364_c0_g1	315
TRINITY_DN1829_c0_g1	730
TRINITY_DN5507_c0_g1	385
TRINITY_DN21210_c5_g1	404
TRINITY_DN11611_c0_g1	537
TRINITY_DN18590_c0_g1	872
TRINITY_DN18590_c0_g2	773
TRINITY_DN19311_c1_g2	828
TRINITY_DN13198_c0_g1	972
TRINITY_DN20926_c0_g1	4448
TRINITY_DN16600_c0_g1	3079
TRINITY_DN12980_c2_g1	302
TRINITY_DN21088_c0_g1	3240
TRINITY_DN15392_c0_g1	4503
TRINITY_DN9110_c0_g1	213
TRINITY_DN21660_c12_g4	237
TRINITY_DN29510_c0_g1	1076
TRINITY_DN29907_c0_g1	408
TRINITY_DN21660_c12_g2	249
TRINITY_DN21660_c12_g3	206
TRINITY_DN16103_c0_g4	535
TRINITY_DN16103_c0_g2	295
TRINITY_DN16103_c0_g3	475
TRINITY_DN16103_c0_g1	302
TRINITY_DN8683_c0_g3	818
TRINITY_DN8683_c0_g2	419
TRINITY_DN18574_c0_g2	2040
TRINITY_DN18574_c0_g1	2086
TRINITY_DN18637_c0_g3	625
TRINITY_DN31108_c0_g1	221
TRINITY_DN18637_c0_g4	673
TRINITY_DN11931_c0_g1	487
TRINITY_DN11897_c0_g1	354
TRINITY_DN20452_c5_g5	292
TRINITY_DN20548_c0_g1	1531
TRINITY_DN151_c0_g1	1075
TRINITY_DN20017_c1_g2	1202
TRINITY_DN22404_c0_g1	277
TRINITY_DN15974_c4_g1	611
TRINITY_DN26772_c0_g1	283
TRINITY_DN22510_c0_g1	239
TRINITY_DN26244_c0_g1	841
TRINITY_DN13015_c0_g1	701
TRINITY_DN3682_c0_g1	228
TRINITY_DN13366_c0_g1	1160
TRINITY_DN18421_c0_g1	2108
TRINITY_DN18421_c0_g3	1758
TRINITY_DN14908_c0_g1	671
TRINITY_DN18797_c0_g1	1423
TRINITY_DN17778_c0_g2	1507
TRINITY_DN21762_c0_g1	1780
TRINITY_DN13316_c0_g1	229
TRINITY_DN16144_c0_g2	676
TRINITY_DN10793_c0_g1	421
TRINITY_DN20987_c0_g2	272
TRINITY_DN20987_c0_g1	2459
TRINITY_DN24747_c0_g1	236
TRINITY_DN14621_c0_g1	494
TRINITY_DN12537_c0_g1	489
TRINITY_DN3817_c0_g1	422
TRINITY_DN2667_c0_g1	294
TRINITY_DN15858_c0_g1	1248
TRINITY_DN20335_c0_g2	374
TRINITY_DN9799_c0_g1	1426
TRINITY_DN10108_c0_g1	1721
TRINITY_DN20335_c0_g1	586
TRINITY_DN486_c0_g1	321
TRINITY_DN16181_c0_g1	2699
TRINITY_DN27447_c0_g1	2003
TRINITY_DN21688_c0_g1	668
TRINITY_DN21258_c0_g2	1284
TRINITY_DN21258_c0_g1	5282
TRINITY_DN32151_c0_g1	478
TRINITY_DN20991_c0_g1	3372
TRINITY_DN11735_c1_g1	211
TRINITY_DN27737_c0_g1	1370
TRINITY_DN1166_c0_g1	604
TRINITY_DN1166_c0_g2	655
TRINITY_DN15457_c0_g1	1879
TRINITY_DN9963_c2_g2	235
TRINITY_DN11482_c0_g4	222
TRINITY_DN11482_c0_g2	276
TRINITY_DN19610_c1_g1	3337
TRINITY_DN18008_c0_g1	1157
TRINITY_DN23201_c0_g1	310
TRINITY_DN15429_c0_g1	1272
TRINITY_DN24075_c0_g1	251
TRINITY_DN19239_c0_g1	277
TRINITY_DN9801_c0_g1	297
TRINITY_DN31607_c0_g1	232
TRINITY_DN6275_c1_g1	223
TRINITY_DN6275_c1_g2	223
TRINITY_DN32506_c0_g1	225
TRINITY_DN20072_c1_g1	254
TRINITY_DN17456_c0_g1	1911
TRINITY_DN23250_c0_g1	247
TRINITY_DN26382_c0_g1	483
TRINITY_DN19086_c0_g1	3440
TRINITY_DN30071_c0_g1	217
TRINITY_DN10939_c0_g3	222
TRINITY_DN18982_c0_g1	2662
TRINITY_DN28862_c0_g1	286
TRINITY_DN10904_c0_g1	394
TRINITY_DN1678_c0_g1	312
TRINITY_DN9127_c0_g1	2645
TRINITY_DN13782_c0_g1	801
TRINITY_DN15505_c0_g1	698
TRINITY_DN15242_c0_g1	1923
TRINITY_DN6700_c0_g1	1488
TRINITY_DN26923_c0_g1	243
TRINITY_DN6732_c0_g1	594
TRINITY_DN9224_c0_g1	519
TRINITY_DN20047_c0_g1	2179
TRINITY_DN2793_c0_g1	350
TRINITY_DN12140_c0_g1	341
TRINITY_DN15203_c0_g1	1325
TRINITY_DN4785_c0_g1	1560
TRINITY_DN4174_c0_g1	3308
TRINITY_DN28587_c0_g1	238
TRINITY_DN28166_c0_g1	250
TRINITY_DN21417_c0_g1	6127
TRINITY_DN816_c0_g1	883
TRINITY_DN7209_c0_g1	213
TRINITY_DN18005_c0_g1	1506
TRINITY_DN9777_c0_g1	388
TRINITY_DN16781_c0_g1	1147
TRINITY_DN22676_c0_g1	429
TRINITY_DN17821_c0_g1	1508
TRINITY_DN18886_c2_g9	591
TRINITY_DN18886_c2_g2	202
TRINITY_DN30278_c0_g1	391
TRINITY_DN18886_c2_g1	245
TRINITY_DN18886_c2_g6	280
TRINITY_DN18886_c2_g5	207
TRINITY_DN13230_c0_g1	1598
TRINITY_DN23289_c0_g1	351
TRINITY_DN18579_c0_g1	1205
TRINITY_DN21614_c9_g1	223
TRINITY_DN19131_c0_g1	2194
TRINITY_DN6657_c0_g1	473
TRINITY_DN22651_c0_g1	742
TRINITY_DN21630_c1_g1	213
TRINITY_DN18917_c0_g1	1927
TRINITY_DN488_c0_g1	230
TRINITY_DN7999_c0_g1	932
TRINITY_DN21769_c0_g1	1093
TRINITY_DN13017_c0_g1	958
TRINITY_DN12859_c0_g1	1038
TRINITY_DN27838_c0_g1	314
TRINITY_DN19816_c0_g1	2817
TRINITY_DN16955_c0_g1	724
TRINITY_DN9665_c0_g1	239
TRINITY_DN10743_c0_g1	1607
TRINITY_DN21715_c0_g1	1668
TRINITY_DN31752_c0_g1	805
TRINITY_DN12199_c0_g1	284
TRINITY_DN18178_c0_g1	1291
TRINITY_DN3777_c0_g2	298
TRINITY_DN12199_c0_g6	311
TRINITY_DN12199_c0_g5	249
TRINITY_DN2207_c0_g2	301
TRINITY_DN15157_c0_g1	281
TRINITY_DN15157_c0_g3	1622
TRINITY_DN17957_c1_g1	419
TRINITY_DN24165_c0_g1	544
TRINITY_DN2263_c0_g1	1043
TRINITY_DN3966_c0_g1	202
TRINITY_DN6586_c0_g1	589
TRINITY_DN7524_c0_g1	202
TRINITY_DN3875_c0_g1	279
TRINITY_DN1847_c0_g1	349
TRINITY_DN1556_c0_g1	456
TRINITY_DN11666_c0_g2	287
TRINITY_DN11666_c0_g1	220
TRINITY_DN27303_c0_g1	226
TRINITY_DN8665_c0_g1	572
TRINITY_DN10942_c0_g1	870
TRINITY_DN11333_c0_g1	1393
TRINITY_DN8520_c0_g1	458
TRINITY_DN27497_c0_g1	428
TRINITY_DN13730_c0_g1	1526
TRINITY_DN6095_c0_g1	288
TRINITY_DN16184_c0_g1	1017
TRINITY_DN15675_c0_g1	1482
TRINITY_DN20375_c0_g1	3252
TRINITY_DN18610_c0_g2	958
TRINITY_DN18610_c0_g1	758
TRINITY_DN19964_c0_g1	2688
TRINITY_DN1773_c0_g1	264
TRINITY_DN4156_c0_g2	1641
TRINITY_DN4156_c0_g1	1674
TRINITY_DN20352_c1_g1	1927
TRINITY_DN6264_c2_g1	644
TRINITY_DN16283_c0_g1	2104
TRINITY_DN25256_c0_g1	276
TRINITY_DN18032_c0_g1	1221
TRINITY_DN29929_c0_g1	577
TRINITY_DN4167_c0_g1	720
TRINITY_DN11943_c0_g1	1350
TRINITY_DN21927_c0_g1	253
TRINITY_DN30448_c0_g1	419
TRINITY_DN8809_c0_g2	574
TRINITY_DN18810_c0_g1	1310
TRINITY_DN15746_c0_g1	1306
TRINITY_DN20307_c0_g1	1900
TRINITY_DN9924_c1_g1	225
TRINITY_DN15019_c0_g1	1773
TRINITY_DN19675_c2_g1	1473
TRINITY_DN20431_c0_g1	1582
TRINITY_DN12623_c0_g3	245
TRINITY_DN12623_c0_g2	212
TRINITY_DN6730_c0_g1	1191
TRINITY_DN14546_c0_g1	1489
TRINITY_DN27123_c0_g1	238
TRINITY_DN18368_c0_g1	1454
TRINITY_DN29984_c0_g1	700
TRINITY_DN27579_c0_g1	3117
TRINITY_DN16204_c0_g1	1837
TRINITY_DN11577_c0_g1	739
TRINITY_DN19148_c3_g1	228
TRINITY_DN19148_c3_g3	230
TRINITY_DN19148_c3_g2	216
TRINITY_DN19148_c3_g4	268
TRINITY_DN22520_c0_g1	726
TRINITY_DN5712_c0_g1	284
TRINITY_DN14321_c0_g1	886
TRINITY_DN18683_c0_g1	2408
TRINITY_DN26164_c0_g1	300
TRINITY_DN6470_c0_g1	785
TRINITY_DN21541_c0_g2	254
TRINITY_DN21541_c0_g1	202
TRINITY_DN24056_c0_g1	469
TRINITY_DN732_c0_g1	251
TRINITY_DN8428_c0_g1	546
TRINITY_DN21175_c0_g1	1605
TRINITY_DN9121_c0_g1	2162
TRINITY_DN6857_c0_g2	530
TRINITY_DN12618_c0_g1	466
TRINITY_DN27163_c0_g1	234
TRINITY_DN15478_c0_g4	206
TRINITY_DN15478_c0_g1	202
TRINITY_DN15478_c0_g2	207
TRINITY_DN31693_c0_g1	267
TRINITY_DN31551_c0_g1	1433
TRINITY_DN29480_c0_g1	3037
TRINITY_DN924_c0_g1	289
TRINITY_DN28837_c0_g1	239
TRINITY_DN4383_c0_g2	473
TRINITY_DN4383_c0_g1	532
TRINITY_DN24742_c0_g1	538
TRINITY_DN1528_c0_g1	218
TRINITY_DN15526_c0_g1	1332
TRINITY_DN18881_c0_g1	1474
TRINITY_DN20668_c0_g1	673
TRINITY_DN18618_c0_g1	2042
TRINITY_DN5023_c0_g1	387
TRINITY_DN8321_c0_g1	629
TRINITY_DN16449_c2_g7	493
TRINITY_DN16449_c2_g6	377
TRINITY_DN16449_c2_g3	1823
TRINITY_DN19756_c5_g1	408
TRINITY_DN25819_c0_g1	816
TRINITY_DN16652_c0_g3	301
TRINITY_DN16652_c0_g2	208
TRINITY_DN16652_c0_g1	277
TRINITY_DN17690_c2_g2	315
TRINITY_DN17690_c2_g3	218
TRINITY_DN17690_c2_g6	233
TRINITY_DN17690_c2_g7	625
TRINITY_DN17690_c2_g8	663
TRINITY_DN17690_c2_g9	218
TRINITY_DN3672_c0_g1	336
TRINITY_DN18029_c0_g1	2620
TRINITY_DN15452_c0_g1	908
TRINITY_DN29252_c0_g1	211
TRINITY_DN11056_c0_g1	1387
TRINITY_DN18567_c0_g1	2752
TRINITY_DN21465_c0_g1	5009
TRINITY_DN11169_c0_g1	1901
TRINITY_DN12795_c0_g1	463
TRINITY_DN21343_c0_g1	3576
TRINITY_DN26137_c0_g1	506
TRINITY_DN4989_c0_g1	204
TRINITY_DN19317_c0_g1	2878
TRINITY_DN23053_c0_g1	433
TRINITY_DN18896_c0_g1	2263
TRINITY_DN1094_c0_g1	458
TRINITY_DN14464_c0_g1	939
TRINITY_DN32067_c0_g1	239
TRINITY_DN20892_c0_g1	2462
TRINITY_DN27479_c1_g1	544
TRINITY_DN6027_c0_g1	447
TRINITY_DN10591_c1_g1	252
TRINITY_DN5464_c0_g1	318
TRINITY_DN15108_c0_g2	1295
TRINITY_DN20536_c3_g1	1433
TRINITY_DN17234_c0_g1	2159
TRINITY_DN20521_c0_g1	2982
TRINITY_DN10753_c0_g1	1091
TRINITY_DN29840_c0_g1	418
TRINITY_DN18505_c6_g1	767
TRINITY_DN20603_c1_g6	2125
TRINITY_DN20603_c1_g5	226
TRINITY_DN15168_c0_g1	1225
TRINITY_DN19232_c0_g1	1540
TRINITY_DN18039_c0_g2	1168
TRINITY_DN33103_c0_g1	220
TRINITY_DN19193_c5_g1	301
TRINITY_DN23534_c0_g1	350
TRINITY_DN28442_c0_g1	334
TRINITY_DN9862_c0_g1	986
TRINITY_DN20138_c0_g3	1716
TRINITY_DN16253_c0_g1	1581
TRINITY_DN13637_c1_g1	238
TRINITY_DN21304_c0_g1	6242
TRINITY_DN17581_c0_g1	1886
TRINITY_DN27769_c0_g1	321
TRINITY_DN19950_c0_g1	2389
TRINITY_DN21871_c0_g1	715
TRINITY_DN21643_c2_g11	226
TRINITY_DN21643_c2_g10	211
TRINITY_DN18045_c0_g1	781
TRINITY_DN21643_c2_g12	202
TRINITY_DN21643_c2_g14	246
TRINITY_DN31619_c0_g1	375
TRINITY_DN17783_c4_g1	212
TRINITY_DN19011_c3_g1	291
TRINITY_DN16575_c0_g1	1664
TRINITY_DN33034_c0_g1	203
TRINITY_DN1520_c0_g2	307
TRINITY_DN17783_c6_g11	324
TRINITY_DN12460_c0_g1	369
TRINITY_DN18746_c7_g3	387
TRINITY_DN16609_c0_g1	3500
TRINITY_DN1333_c0_g1	468
TRINITY_DN19092_c0_g1	2172
TRINITY_DN7732_c0_g1	820
TRINITY_DN1434_c0_g1	285
TRINITY_DN14900_c0_g1	525
TRINITY_DN32283_c0_g1	815
TRINITY_DN21416_c1_g5	1039
TRINITY_DN21416_c1_g6	218
TRINITY_DN21416_c1_g7	362
TRINITY_DN12364_c0_g1	1741
TRINITY_DN21416_c1_g2	244
TRINITY_DN16581_c0_g2	214
TRINITY_DN16581_c0_g3	216
TRINITY_DN16581_c0_g4	245
TRINITY_DN29762_c0_g1	1137
TRINITY_DN17102_c0_g1	1244
TRINITY_DN19285_c0_g1	3006
TRINITY_DN16619_c0_g1	1457
TRINITY_DN12002_c0_g1	421
TRINITY_DN904_c0_g2	804
TRINITY_DN10304_c0_g2	306
TRINITY_DN21606_c1_g1	894
TRINITY_DN21606_c1_g2	1013
TRINITY_DN17007_c0_g1	678
TRINITY_DN22713_c0_g1	328
TRINITY_DN3322_c0_g1	392
TRINITY_DN3322_c0_g3	708
TRINITY_DN13425_c0_g1	1255
TRINITY_DN7814_c0_g2	381
TRINITY_DN20296_c0_g1	2602
TRINITY_DN13611_c0_g1	1175
TRINITY_DN3926_c0_g1	224
TRINITY_DN20515_c4_g10	478
TRINITY_DN20515_c4_g12	270
TRINITY_DN6704_c0_g2	1494
TRINITY_DN6704_c0_g1	1569
TRINITY_DN26373_c0_g2	715
TRINITY_DN14472_c0_g1	654
TRINITY_DN18699_c0_g1	317
TRINITY_DN20412_c0_g1	1307
TRINITY_DN7547_c0_g1	207
TRINITY_DN1408_c0_g1	337
TRINITY_DN11278_c0_g1	990
TRINITY_DN18124_c6_g1	206
TRINITY_DN9181_c0_g1	208
TRINITY_DN32889_c0_g1	250
TRINITY_DN9466_c0_g1	866
TRINITY_DN7751_c0_g1	217
TRINITY_DN18596_c0_g1	961
TRINITY_DN5956_c0_g1	202
TRINITY_DN13172_c1_g4	218
TRINITY_DN13172_c1_g5	202
TRINITY_DN13172_c1_g3	218
TRINITY_DN33536_c0_g1	291
TRINITY_DN21168_c2_g1	851
TRINITY_DN31764_c0_g1	851
TRINITY_DN15523_c0_g1	1025
TRINITY_DN7160_c0_g1	243
TRINITY_DN7160_c0_g2	211
TRINITY_DN52_c0_g1	245
TRINITY_DN21214_c0_g1	4442
TRINITY_DN16227_c0_g1	2135
TRINITY_DN14285_c4_g1	246
TRINITY_DN17943_c9_g1	424
TRINITY_DN18690_c0_g1	2481
TRINITY_DN18225_c0_g4	391
TRINITY_DN18225_c0_g3	421
TRINITY_DN28178_c0_g1	373
TRINITY_DN12797_c0_g1	1072
TRINITY_DN10141_c0_g1	669
TRINITY_DN14606_c0_g1	613
TRINITY_DN19960_c9_g1	344
TRINITY_DN8056_c0_g1	290
TRINITY_DN10423_c0_g1	792
TRINITY_DN32064_c0_g1	312
TRINITY_DN2151_c0_g1	219
TRINITY_DN20185_c0_g1	2636
TRINITY_DN28650_c0_g1	381
TRINITY_DN14591_c0_g1	793
